Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
331,+60,Juwan Johnson,Oregon,WR,"6'4""",227,SR,2020-02-01,
332,NEW,TerShawn Wharton,Missouri S&T,EDGE,"6'4""",255,SR,2020-02-01,
333,+22,Bryce Huff,Memphis,EDGE,"6'3""",255,SR,2020-02-01,
334,+20,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2020-02-01,
335,-52,Chase Allen,Iowa State,TE,"6'6""",240,SR,2020-02-01,
336,+44,Chad Smith,Clemson,ILB,"6'3""",240,RSR,2020-02-01,
337,-21,Logan Wilson,Wyoming,ILB,"6'2""",250,RSR,2020-02-01,
338,NEW,Dominick Wood-Anderson,Tennessee,TE,"6'4""",257,SR,2020-02-01,
339,-105,Bryce Perkins,Virginia,QB,6'3'',215,SR,2020-02-01,
340,NEW,Tyre Phillips,Mississippi State,OT,"6'5""",345,SR,2020-02-01,
341,+109,Nevelle Clarke,UCF,CB,"6'1""",187,RSR,2020-02-01,
342,NEW,Dominique Ross,North Carolina,OLB,"6'4""",228,SR,2020-02-01,
343,+35,Cohl Cabral,Arizona State,OC,"6'5""",291,SR,2020-02-01,
344,+173,Omar Bayless,Arkansas State,WR,6'1'',205,SR,2020-02-01,
345,+41,LeDarius Mack,Buffalo,EDGE,"6'1""",240,SR,2020-02-01,
346,+121,John Reid,Penn State,CB,"5'11""",184,SR,2020-02-01,
347,-56,Rodney Smith,Minnesota,RB,"5'11""",210,SR,2020-02-01,
348,+141,Jason Huntley,New Mexico State,RBC,"5'9""",188,SR,2020-02-01,
349,-41,Darius Bradwell,Tulane,FB,"6'1""",230,SR,2020-02-01,
350,-48,Mike Panasiuk,Michigan State,DL3T,"6'4""",300,SR,2020-02-01,
351,+42,David Dowell,Michigan State,S,"6'1""",205,SR,2020-02-01,
352,+11,Malcolm Roach,Texas,DL5T,"6'3""",290,SR,2020-02-01,
353,NEW,Charlie Taumoepeau,Portland State,TE,"6'3""",240,SR,2020-02-01,
354,+141,Trajan Bandy,Miami (FL),CB,"5'9""",188,JR,2020-02-01,
355,NEW,Arryn Siposs,Auburn,P,"6'2""",212,JR,2020-02-01,
356,+34,Teair Tart,Florida International,DL3T,"6'3""",290,RSR,2020-02-01,
357,+12,De'Jon Harris,Arkansas,ILB,"6'0""",244,SR,2020-02-01,
358,+13,Daniel Bituli,Tennessee,ILB,"6'3""",244,SR,2020-02-01,
359,NEW,Jamir Jones,Notre Dame,EDGE,"6'3""",255,SR,2020-02-01,
360,+112,James Pierre,Florida Atlantic,CB,"6'2""",185,RJR,2020-02-01,
361,+91,Binjimen Victor,Ohio State,WR,"6'4""",195,SR,2020-02-01,
362,NEW,Ron'dell Carter,James Madison,DL5T,"63""",269,SR,2020-02-01,
363,-43,Jet Toner,Stanford,PK,"6'4""",201,SR,2020-02-01,
364,+45,Josh Metellus,Michigan,S,"5'11""",215,SR,2020-02-01,
365,-58,Easop Winston Jr.,Washington State,WRS,5'11'',190,SR,2020-02-01,
366,+77,Javahn Ferguson,New Mexico State,ILB,"6'1""",230,SR,2020-02-01,
367,+22,John Lako,Akron,ILB,"6'2""",225,SR,2020-02-01,
368,+27,Mykal Walker,Fresno State,ILB,"6'3""",220,SR,2020-02-01,
369,+15,T.J. Brunson,South Carolina,ILB,"6'0""",230,SR,2020-02-01,
370,+118,Art Thompkins,Connecticut,RBC,"5'8""",180,SR,2020-02-01,
371,-92,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2020-02-01,
372,-20,Doug Costin,Miami (OH),DL3T,"6'2""",295,SR,2020-02-01,
373,+19,Dalton Keene,Virginia Tech,TE,"6'4""",246,JR,2020-02-01,
374,-31,Logan Justus,Indiana,PK,"5'11""",182,SR,2020-02-01,
375,-16,Josiah Coatney,Ole Miss,DL3T,"6'4""",314,SR,2020-02-01,
376,+22,Bryan London II,Texas State,OLB,"6'2""",232,SR,2020-02-01,
377,+92,Brian Lewerke,Michigan State,QB,"6'3""",214,SR,2020-02-01,
378,NEW,Jared Mayden,Alabama,S,"6'0""",205,SR,2020-02-01,
379,NEW,Sewo Olonilua,TCU,RB,"6'3""",240,RJR,2020-02-01,
380,NEW,Drew Richmond,USC,OT,"6'5""",315,SR,2020-02-01,
381,+4,Frankie Hickson,Liberty,RBC,"5'8""",190,SR,2020-02-01,
382,-41,John Penisini,Utah,DL1T,"6'2""",320,SR,2020-02-01,
383,+129,Charlie Woerner,Georgia,TE,"6'5""",245,SR,2020-02-01,
384,NEW,Javaris Davis,Auburn,CB,"5'9""",179,SR,2020-02-01,
385,+26,Moe Neal,Syracuse,RBC,"5'11""",195,SR,2020-02-01,
386,+18,Mason Fine,North Texas,QB,"5'11""",190,SR,2020-02-01,
387,-8,Mike Danna,Michigan,EDGE,"6'2""",253,RSR,2020-02-01,
388,+43,Kennedy McKoy,West Virginia,RB,"6'0""",198,SR,2020-02-01,
389,NEW,Brian Cole II,Mississippi State,S,"6'2""",210,SR,2020-02-01,
390,+31,Cale Garrett,Missouri,ILB,"6'3""",230,SR,2020-02-01,
391,NEW,Kindle Vildor,Georgia Southern,CB,"5'11""",190,SR,2020-02-01,
392,+14,Tyler Higby,Michigan State,OG,"6'4""",303,SR,2020-02-01,
393,+8,Chapelle Russell,Temple,OLB,"6'1""",215,SR,2020-02-01,
394,+5,Scottie Phillips,Ole Miss,RBC,"5'8""",212,SR,2020-02-01,
395,NEW,Daishawn Dixon,San Diego State,OG,"6'5""",320,SR,2020-02-01,
396,-2,Cade Carney,Wake Forest,RB,"5'11""",215,SR,2020-02-01,
397,-22,Keisean Lucier-South,UCLA,EDGE,"6'4""",235,SR,2020-02-01,
398,NEW,Debione Renfro,Texas A&M,CB,"6'2""",198,JR,2020-02-01,
399,NEW,L'Jarius Sneed,Louisiana Tech,CB,"6'0""",189,SR,2020-02-01,
400,+105,Trishton Jackson,Syracuse,WR,6'1'',191,JR,2020-02-01,
401,+9,James Gilbert,Kansas State,RBC,"5'9""",198,SR,2020-02-01,
402,+13,Zach Robertson,Arizona State,OT,"6'5""",335,SR,2020-02-01,
403,+58,Tyrie Cleveland,Florida,WR,"6'2""",206,SR,2020-02-01,
404,+25,Sage Lewis,Florida International,ILB,"6'1""",240,SR,2020-02-01,
405,+86,Johnathon Johnson,Missouri,WRS,"5'8""",179,SR,2020-02-01,
406,-89,Jared Rice,Fresno State,TE,"6'5""",243,SR,2020-02-01,
407,+19,Jordan Johnson,UCF,OC,"6'2""",320,SR,2020-02-01,
408,NEW,Tino Ellis,Maryland,CB,"6'1""",196,SR,2020-02-01,
409,+19,Jake Verity,East Carolina,PK,"6'1""",185,SR,2020-02-01,
410,+63,Jonathan Ward,Central Michigan,RB,"6'0""",206,SR,2020-02-01,
411,+16,Kyahva Tezino,San Diego State,OLB,"6'0""",230,SR,2020-02-01,
412,NEW,Parnell Motley,Oklahoma,CB,"6'0""",180,SR,2020-02-01,
413,+10,Jamario Bell,Arkansas,DL5T,"6'5""",265,SR,2020-02-01,
414,NEW,Darrin Paulo,Utah,OT,"6'5""",315,SR,2020-02-01,
415,+18,Mosese Fifita,Air Force,DL1T,"6'1""",330,SR,2020-02-01,
416,NEW,Kevin Davidson,Princeton,QB,6'4'',225,SR,2020-02-01,
417,+2,Cedric Wilcots II,New Mexico State,EDGE,"6'4""",245,RSR,2020-02-01,
418,+42,Noah Togiai,Oregon State,TE,"6'4""",241,RSR,2020-02-01,
419,-12,Juwan Washington,San Diego State,RBC,"5'7""",190,SR,2020-02-01,
420,-2,Khalil Brooks,Middle Tennessee,OLB,"5'11""",206,RSR,2020-02-01,
421,+104,Austin Mack,Ohio State,WR,6'1'',215,SR,2020-02-01,
422,-17,Colton McKivitz,West Virginia,OT,"6'7""",312,RSR,2020-02-01,
423,+30,Marvin Kinsey Jr.,Colorado State,RB,"6'1""",206,SR,2020-02-01,
424,+14,Jalen Elliott,Notre Dame,S,"6'0""",207,SR,2020-02-01,
425,NEW,Elijah Riley,Army,CB,"6'0""",205,SR,2020-02-01,
426,NEW,Auzoyah Alufohai,West Georgia,DL1T,"6'4""",320,SR,2020-02-01,
427,-3,Reggie Walker,Kansas State,EDGE,"6'2""",246,SR,2020-02-01,
428,+96,Patrick Carr,Houston,RB,"5'10""",205,SR,2020-02-01,
429,NEW,Jake Fruhmorgen,Baylor,OC,"6'6""",305,SR,2020-02-01,
430,+2,Tre'Vour Wallace-Simms,Missouri,OG,"6'5""",330,SR,2020-02-01,
431,+6,Fletcher Adams,Mississippi State,DL5T,"6'2""",265,RSR,2020-02-01,
432,-100,Kelton Moore,Nevada,FB,"5'11""",225,RSR,2020-02-01,
433,NEW,Ben Ellefson,North Dakota State,TE,"6'4""",246,SR,2020-02-01,
434,NEW,Tremayne Anchrum,Clemson,OG,"6'2""",315,SR,2020-02-01,
435,NEW,Josh Avery,Southeast Missouri State,DL1T,"6'4""",320,SR,2020-02-01,
436,+22,Jordan Fuller,Ohio State,S,"6'2""",205,SR,2020-02-01,
437,-15,Jeffrey McCulloch,Texas,ILB,"6'3""",245,SR,2020-02-01,
438,+62,Lawrence Cager,Georgia,WR,6'5'',220,SR,2020-02-01,
439,+16,Nate Evans,UCF,ILB,"6'1""",244,SR,2020-02-01,
440,NEW,Isiah Swann,Dartmouth,CB,"5'11""",190,SR,2020-02-01,
441,+35,Raymond Calais,Louisiana-Lafayette,RBC,"5'9""",180,SR,2020-02-01,
442,NEW,Mason Kinsey,Berry,WRS,5'10'',195,SR,2020-02-01,
443,+27,Isaiah Wright,Temple,WR,6'2'',220,SR,2020-02-01,
444,NEW,Chris Finke,Notre Dame,WRS,5'9'',184,SR,2020-02-01,
445,+86,Tyler Mabry,Maryland,TE,"6'3""",248,RSR,2020-02-01,
446,NEW,Aaron Parker,Rhode Island,WR,6'2'',208,SR,2020-02-01,
447,+55,K.J. Osborn,Miami (FL),WR,6'0'',205,SR,2020-02-01,
448,--,James Smith-Williams,NC State,EDGE,"6'3""",270,RSR,2020-02-01,
449,NEW,Rayshawn Wilborn,Ball State,OLB,"6'4""",224,SR,2020-02-01,
450,NEW,Keith Washington II,West Virginia,CB,"6'1""",180,SR,2020-02-01,
451,-10,Leo Lewis,Mississippi State,ILB,"6'2""",245,SR,2020-02-01,
452,NEW,Kelly Bryant,Missouri,QB,6'3'',225,SR,2020-02-01,
453,-41,Jan Johnson,Penn State,OLB,"6'2""",231,SR,2020-02-01,
454,NEW,Christian Rozeboom,South Dakota State,ILB,"6'3""",230,SR,2020-02-01,
455,-11,Evin Ksiezarczyk,Buffalo,OT,"6'6""",315,RSR,2020-02-01,
456,NEW,Quez Watkins,Southern Miss,WR,6'2'',190,JR,2020-02-01,
457,NEW,Chase Hatada,Boise State,DL5T,"6'3""",262,SR,2020-02-01,
458,-19,Karamo Dioubate,Temple,DL3T,"6'3""",295,SR,2020-02-01,
459,+7,Ray Lima,Iowa State,DL3T,"6'3""",302,RSR,2020-02-01,
460,+11,Dante Olson,Montana,ILB,"6'3""",237,SR,2020-02-01,
461,-36,Blake Gillikin,Penn State,P,"6'2""",195,SR,2020-02-01,
462,-129,Mitchell Wilcox,South Florida,TE,"6'5""",245,SR,2020-02-01,
463,NEW,Stanley Thomas-Oliver III,Florida International,CB,"6'2""",184,SR,2020-02-01,
464,NEW,Juju Hughes,Fresno State,S,"5'11""",188,SR,2020-02-01,
465,NEW,Riley Neal,Vanderbilt,QB,6'5'',224,SR,2020-02-01,
466,+15,Davion Taylor,Colorado,OLB,"6'2""",220,SR,2020-02-01,
467,+1,Theo Majette,Kent State,EDGE,"5'11""",238,SR,2020-02-01,
468,-33,Sean McKeon,Michigan,TE,"6'5""",251,SR,2020-02-01,
469,+17,Reggie Floyd,Virginia Tech,S,"6'0""",222,SR,2020-02-01,
470,-19,Marcus Norman,South Florida,OT,"6'6""",316,RSR,2020-02-01,
471,-240,Tommy Townsend,Florida,P,"6'2""",183,RSR,2020-02-01,
472,+2,Luke Juriga,Western Michigan,OC,"6'2""",296,SR,2020-02-01,
473,NEW,Freddie Swain,Florida,WRS,5'11'',199,SR,2020-02-01,
474,NEW,Ja'Marcus Bradley,Louisiana-Lafayette,WR,6'0'',195,SR,2020-02-01,
475,-18,Marcus Keyes,Oklahoma State,OG,"6'3""",309,RSR,2020-02-01,
476,NEW,Dylan Singleton,Duke,S,"5'11""",190,SR,2020-02-01,
477,NEW,Cole Christiansen,Army,OLB,"6'2""",225,SR,2020-02-01,
478,NEW,Brady Reiff,Iowa,DL5T,"6'3""",277,SR,2020-02-01,
479,-34,Jesse Osuna,San Jose State,OLB,"6'0""",223,RSR,2020-02-01,
480,NEW,Dezmon Patmon,Washington State,WR,6'4'',225,SR,2020-02-01,
481,+11,Marquel Harrell,Auburn,OG,"6'3""",309,SR,2020-02-01,
482,NEW,Cedrick Lattimore,Iowa,DL3T,"6'3""",295,SR,2020-02-01,
483,NEW,Cody White,Michigan State,WR,6'1'',218,JR,2020-02-01,
484,NEW,David Marshall,Georgia,DL5T,"6'3""",277,SR,2020-02-01,
485,+25,Najee Clayton,Western Michigan,OLB,"6'2""",220,SR,2020-02-01,
486,NEW,Bryson Young,Oregon,EDGE,"6'5""",248,SR,2020-02-01,
487,-25,Richie Worship,Purdue,FB,"6'0""",250,SR,2020-02-01,
488,NEW,Khalil Tate,Arizona,QB,6'1'',215,SR,2020-02-01,
489,-53,Steven Gonzalez,Penn State,OG,"6'4""",349,RSR,2020-02-01,
490,NEW,Malcolm Perry,Navy,WRS,5'9'',190,SR,2020-02-01,
491,-4,Nick Westbrook,Indiana,WR,"6'3""",216,SR,2020-02-01,
492,NEW,Koby Quansah,Duke,OLB,"6'1""",230,SR,2020-02-01,
493,-187,Jack Freudenthal,Wake Forest,TE,"6'3""",235,SR,2020-02-01,
494,NEW,Blake Barnett,South Florida,QB,6'4'',217,SR,2020-02-01,
495,-150,Cedric Byrd II,Hawaii,WRS,"5'9""",175,SR,2020-02-01,
496,+7,Clay Johnston,Baylor,ILB,"6'1""",236,SR,2020-02-01,
497,NEW,Pete Guerriero,Monmouth,RBC,"5'10""",190,JR,2020-02-01,
498,NEW,Diondre Overton,Clemson,WR,6'3'',205,SR,2020-02-01,
499,NEW,Kirk Merritt,Arkansas State,WR,6'1'',215,SR,2020-02-01,
500,NEW,Blake Lynch,Baylor,OLB,"6'3""",225,SR,2020-02-01,
