Rank,Change,Player,School,Position,Height,Weight,CollegeClass,Date,DraftStatus
339,--,DeShawn McClease,Virginia Tech,RBC,"5'9""",190,SR,2020-04-20,
340,--,Krys Barnes,UCLA,ILB,"6'1""",235,SR,2020-04-20,
341,--,Logan Justus,Indiana,PK,"5'11""",182,SR,2020-04-20,
342,--,Rashad Robinson,James Madison,CB,"5'11""",185,SR,2020-04-20,
343,--,Delontae Scott,SMU,EDGE,"6'5""",250,SR,2020-04-20,
344,--,Myles Bryant,Washington,CB,"5'9""",184,SR,2020-04-20,
345,--,Omar Bayless,Arkansas State,WR,6'1'',205,SR,2020-04-20,
346,--,Zack Shackelford,Texas,OC,"6'4""",305,SR,2020-04-20,
347,--,Aaron Parker,Rhode Island,WR,6'2'',208,SR,2020-04-20,
348,--,Malcolm Perry,Navy,RBC,"5'9""",186,SR,2020-04-20,
349,--,Bryce Perkins,Virginia,QB,6'3'',215,SR,2020-04-20,
350,--,Kendall Futrell,East Carolina,OLB,"6'2""",226,SR,2020-04-20,
351,--,John Houston Jr.,USC,OLB,"6'3""",220,RSR,2020-04-20,
352,--,Kristian Wilkerson,Southeast Missouri State,WR,"6'1""",214,SR,2020-04-20,
353,--,Tae Crowder,Georgia,ILB,"6'3""",235,SR,2020-04-20,
354,--,Brian Lewerke,Michigan State,QB,"6'3""",214,SR,2020-04-20,
355,--,Brian Herrien,Georgia,RB,"5'11""",210,RSR,2020-04-20,
356,--,Nevelle Clarke,UCF,CB,"6'1""",187,SR,2020-04-20,
357,--,Kenny Cooper,Georgia Tech,OC,"6'2""",305,JR,2020-04-20,
358,--,Tra Minter,South Alabama,RBC,"5'9""",200,SR,2020-04-20,
359,--,Bryce Huff,Memphis,EDGE,"6'3""",255,SR,2020-04-20,
360,--,Aaron Crawford,North Carolina,DL3T,"6'2""",290,SR,2020-04-20,
361,--,Dominick Wood-Anderson,Tennessee,TE,"6'4""",264,RSR,2020-04-20,
362,--,Brady Ross,Iowa,FB,"6'0""",240,SR,2020-04-20,
363,--,Ty'Son Williams,BYU,RB,"5'11""",220,SR,2020-04-20,
364,--,Luke Farrell,Ohio State,TE,"6'6""",244,SR,2020-04-20,
365,--,Artavis Pierce,Oregon State,RBC,"5'10""",202,SR,2020-04-20,
366,--,Doug Costin,Miami (OH),DL3T,"6'2""",295,SR,2020-04-20,
367,--,Mike Panasiuk,Michigan State,DL3T,"6'4""",300,SR,2020-04-20,
368,--,Jake Luton,Oregon State,QB,6'7'',229,RJR,2020-04-20,
369,--,Jared Pinkney,Vanderbilt,TE,"6'4""",255,SR,2020-04-20,
370,--,Cameron Clark,Charlotte,OG,"6'4""",308,SR,2020-04-20,
371,--,Jamir Jones,Notre Dame,EDGE,"6'3""",255,SR,2020-04-20,
372,--,Jet Toner,Stanford,PK,"6'4""",201,SR,2020-04-20,
373,--,Darius Bradwell,Tulane,FB,"6'0""",230,RSR,2020-04-20,
374,--,Julian Good-Jones,Iowa State,OT,"6'5""",308,SR,2020-04-20,
375,--,David Dowell,Michigan State,S,"6'1""",205,SR,2020-04-20,
376,--,Bryan London II,Texas State,OLB,"6'2""",232,SR,2020-04-20,
377,--,Kelly Bryant,Missouri,QB,6'3'',225,SR,2020-04-20,
378,--,Jaquarius Landrews,Mississippi State,S,"5'11""",197,JR,2020-04-20,
379,--,Pete Guerriero,Monmouth,RBC,"5'9""",195,SR,2020-04-20,
380,--,T.J. Brunson,South Carolina,OLB,"6'0""",230,SR,2020-04-20,
381,--,K.J. Osborn,Miami (FL),WR,6'0'',205,RSR,2020-04-20,
382,--,Teair Tart,Florida International,DL3T,"6'3""",290,SR,2020-04-20,
383,--,Rodney Smith,Minnesota,RB,"5'10""",210,JR,2020-04-20,
384,--,Arryn Siposs,Auburn,P,"6'2""",212,SR,2020-04-20,
385,--,Jamario Bell,Arkansas,DL5T,"6'5""",265,SR,2020-04-20,
386,--,Dezmon Patmon,Washington State,WR,6'4'',225,RSR,2020-04-20,
387,--,Mike Danna,Michigan,EDGE,"6'2""",253,SR,2020-04-20,
388,--,Dominique Ross,North Carolina,OLB,"6'4""",228,SR,2020-04-20,
389,--,Josh Metellus,Michigan,S,"5'11""",215,SR,2020-04-20,
390,--,John Lako,Akron,ILB,"6'2""",225,RSR,2020-04-20,
391,--,Colton McKivitz,West Virginia,OT,"6'6""",306,SR,2020-04-20,
392,--,Stanley Thomas-Oliver III,Florida International,CB,"6'2""",184,SR,2020-04-20,
393,--,David Reese II,Florida,ILB,"6'1""",248,SR,2020-04-20,
394,--,Charlie Woerner,Georgia,TE,"6'5""",245,SR,2020-04-20,
395,--,Juwan Johnson,Oregon,WR,"6'4""",227,JR,2020-04-20,
396,--,Trishton Jackson,Syracuse,WR,6'1'',191,SR,2020-04-20,
397,--,Tra Barnett,Georgia State,RBC,"5'9""",185,SR,2020-04-20,
398,--,Ron'dell Carter,James Madison,DL5T,"63""",269,SR,2020-04-20,
399,--,Moe Neal,Syracuse,RBC,"5'10""",195,SR,2020-04-20,
400,--,Mosese Fifita,Air Force,DL1T,"6'1""",330,SR,2020-04-20,
401,--,Darrell Stewart Jr.,Michigan State,WR,6'1'',216,SR,2020-04-20,
402,--,Tommy Kraemer,Notre Dame,OG,"6'6""",319,SR,2020-04-20,
403,--,Drew Richmond,USC,OT,"6'5""",315,SR,2020-04-20,
404,--,Tyrie Cleveland,Florida,WR,"6'2""",206,RJR,2020-04-20,
405,--,James Pierre,Florida Atlantic,CB,"6'2""",185,SR,2020-04-20,
406,--,LeDarius Mack,Buffalo,EDGE,"6'1""",240,SR,2020-04-20,
407,--,Chris Finke,Notre Dame,WRS,5'9'',184,SR,2020-04-20,
408,--,Nate Evans,UCF,ILB,"6'1""",244,RSR,2020-04-20,
409,--,Asmar Bilal,Notre Dame,ILB,"6'2""",227,SR,2020-04-20,
410,--,Simon Stepaniak,Indiana,OG,"6'4""",313,SR,2020-04-20,
411,--,Cade Carney,Wake Forest,RB,"5'10""",215,SR,2020-04-20,
412,--,Keisean Lucier-South,UCLA,EDGE,"6'4""",235,JR,2020-04-20,
413,--,Trajan Bandy,Miami (FL),CB,"5'9""",188,SR,2020-04-20,
414,--,Kindle Vildor,Georgia Southern,CB,"5'11""",190,SR,2020-04-20,
415,--,Jared Mayden,Alabama,S,"6'0""",205,SR,2020-04-20,
416,--,Kennedy McKoy,West Virginia,RB,"6'0""",208,SR,2020-04-20,
417,--,Javahn Ferguson,New Mexico State,ILB,"6'1""",230,SR,2020-04-20,
418,--,Javaris Davis,Auburn,CB,"5'9""",179,JR,2020-04-20,
419,--,Debione Renfro,Texas A&M,CB,"6'2""",198,SR,2020-04-20,
420,--,Jordan Johnson,UCF,OC,"6'2""",320,SR,2020-04-20,
421,--,Jake Verity,East Carolina,PK,"6'1""",185,RSR,2020-04-20,
422,--,Chad Smith,Clemson,ILB,"6'3""",240,SR,2020-04-20,
423,--,Mason Fine,North Texas,QB,"5'11""",190,SR,2020-04-20,
424,--,Jason Huntley,New Mexico State,RBC,"5'9""",188,SR,2020-04-20,
425,--,Karamo Dioubate,Temple,DL3T,"6'3""",295,SR,2020-04-20,
426,--,Sean McKeon,Michigan,TE,"6'4""",251,RSR,2020-04-20,
427,--,Cedric Wilcots II,New Mexico State,EDGE,"6'4""",245,RJR,2020-04-20,
428,--,Kyle Markway,South Carolina,TE,"6'4""",250,SR,2020-04-20,
429,--,Reggie Walker,Kansas State,EDGE,"6'2""",246,SR,2020-04-20,
430,--,Jonas Griffith,Indiana State,ILB,"6'4""",250,RSR,2020-04-20,
431,--,Khalil Brooks,Middle Tennessee,OLB,"5'11""",206,SR,2020-04-20,
432,--,Zach Robertson,Arizona State,OT,"6'5""",335,SR,2020-04-20,
433,--,Freddie Swain,Florida,WRS,5'11'',199,SR,2020-04-20,
434,--,Ben Ellefson,North Dakota State,TE,"6'3""",250,SR,2020-04-20,
435,--,Tino Ellis,Maryland,CB,"6'1""",196,SR,2020-04-20,
436,--,Connor Slomka,Army,FB,"6'0""",240,SR,2020-04-20,
437,--,Darnell Mooney,Tulane,WR,5'11'',175,SR,2020-04-20,
438,--,Jeffrey McCulloch,Texas,ILB,"6'3""",245,SR,2020-04-20,
439,--,Brian Cole II,Mississippi State,S,"6'2""",210,SR,2020-04-20,
440,--,Sage Lewis,Florida International,ILB,"6'1""",240,SR,2020-04-20,
441,--,Kyahva Tezino,San Diego State,OLB,"6'0""",230,SR,2020-04-20,
442,--,Jake Fruhmorgen,Baylor,OC,"6'6""",305,SR,2020-04-20,
443,--,Jaylinn Hawkins,California,S,"6'1""",208,SR,2020-04-20,
444,--,Kyle Murphy,Rhode Island,OG,"6'3""",316,SR,2020-04-20,
445,--,Leo Lewis,Mississippi State,ILB,"6'2""",245,SR,2020-04-20,
446,--,Auzoyah Alufohai,West Georgia,DL1T,"6'4""",320,SR,2020-04-20,
447,--,Parnell Motley,Oklahoma,CB,"6'0""",180,SR,2020-04-20,
448,--,Mason Kinsey,Berry,WRS,5'10'',195,SR,2020-04-20,
449,--,Lawrence Cager,Georgia,WR,6'5'',220,SR,2020-04-20,
450,--,Elijah Riley,Army,CB,"6'0""",205,SR,2020-04-20,
451,--,Jonathan Ward,Central Michigan,RB,"5'11""",202,SR,2020-04-20,
452,--,Nick Westbrook,Indiana,WR,"6'3""",216,SR,2020-04-20,
453,--,Darrin Paulo,Utah,OT,"6'5""",315,SR,2020-04-20,
454,--,Jordan Fuller,Ohio State,S,"6'2""",205,JR,2020-04-20,
455,--,Cody White,Michigan State,WR,6'1'',218,SR,2020-04-20,
456,--,Jan Johnson,Penn State,OLB,"6'2""",231,SR,2020-04-20,
457,--,Juwan Washington,San Diego State,RBC,"5'6""",190,SR,2020-04-20,
458,--,Marvin Kinsey Jr.,Colorado State,RB,"6'0""",206,SR,2020-04-20,
459,--,Jared Rice,Fresno State,TE,"6'4""",238,RSR,2020-04-20,
460,--,Jesse Osuna,San Jose State,OLB,"6'0""",223,RSR,2020-04-20,
461,--,Noah Togiai,Oregon State,TE,"6'4""",241,SR,2020-04-20,
462,--,James Gilbert,Kansas State,RBC,"5'9""",198,SR,2020-04-20,
463,--,Dante Olson,Montana,ILB,"6'3""",237,SR,2020-04-20,
464,--,Jo-El Shaw,Kent State,FB,"6'1""",230,SR,2020-04-20,
465,--,Isiah Swann,Dartmouth,CB,"5'11""",190,SR,2020-04-20,
466,--,Tre'Vour Wallace-Simms,Missouri,OG,"6'5""",330,SR,2020-04-20,
467,--,Brady Reiff,Iowa,DL5T,"6'3""",277,SR,2020-04-20,
468,--,Branden Bowen,Ohio State,OT,"6'7""",345,SR,2020-04-20,
469,--,Josh Love,San Jose State,QB,6'2'',203,SR,2020-04-20,
470,--,Chase Hatada,Boise State,DL5T,"6'3""",262,SR,2020-04-20,
471,--,Christian Rozeboom,South Dakota State,ILB,"6'3""",230,SR,2020-04-20,
472,--,Rayshawn Wilborn,Ball State,OLB,"6'4""",224,SR,2020-04-20,
473,--,Keith Washington II,West Virginia,CB,"6'1""",180,RSR,2020-04-20,
474,--,Fletcher Adams,Mississippi State,DL5T,"6'2""",265,SR,2020-04-20,
475,--,Stephen Guidry,Mississippi State,WR,6'2'',200,RSR,2020-04-20,
476,--,Evin Ksiezarczyk,Buffalo,OT,"6'6""",315,SR,2020-04-20,
477,--,Riley Neal,Vanderbilt,QB,6'5'',224,SR,2020-04-20,
478,--,Reggie Floyd,Virginia Tech,S,"6'0""",222,SR,2020-04-20,
479,--,Luke Juriga,Western Michigan,OC,"6'2""",296,SR,2020-04-20,
480,--,Richie Worship,Purdue,FB,"6'0""",250,RSR,2020-04-20,
481,--,Tommy Townsend,Florida,P,"6'2""",183,SR,2020-04-20,
482,--,Easop Winston Jr.,Washington State,WRS,5'11'',190,SR,2020-04-20,
483,--,Jalen Elliott,Notre Dame,S,"6'0""",207,SR,2020-04-20,
484,--,Bryson Young,Oregon,EDGE,"6'5""",248,SR,2020-04-20,
485,--,Curtis Robinson,Stanford,ILB,"6'3""",231,SR,2020-04-20,
486,--,Rashad Smith,Florida Atlantic,OLB,"6'1""",220,RSR,2020-04-20,
487,--,Tyler Mabry,Maryland,TE,"6'3""",248,SR,2020-04-20,
488,--,Isaiah Wright,Temple,WR,6'2'',220,SR,2020-04-20,
489,--,Bryce Sterk,Montana State,DL5T,"6'5""",261,SR,2020-04-20,
490,--,Tyler Higby,Michigan State,OG,"6'4""",303,SR,2020-04-20,
491,--,David Marshall,Georgia,DL5T,"6'3""",277,SR,2020-04-20,
492,--,Daishawn Dixon,San Diego State,OG,"6'5""",320,SR,2020-04-20,
493,--,Mitchell Wilcox,South Florida,TE,"6'4""",245,SR,2020-04-20,
494,--,Cole Christiansen,Army,OLB,"6'2""",225,RSR,2020-04-20,
495,--,Marcus Norman,South Florida,OT,"6'6""",316,SR,2020-04-20,
496,--,Cooper Edmiston,Tulsa,ILB,"6'3""",237,SR,2020-04-20,
497,--,Khalil Tate,Arizona,QB,6'1'',215,SR,2020-04-20,
498,--,Josh Avery,Southeast Missouri State,DL1T,"6'4""",320,RSR,2020-04-20,
499,--,Ray Lima,Iowa State,DL3T,"6'3""",302,SR,2020-04-20,
500,--,Johnathon Johnson,Missouri,WRS,"5'8""",179,SR,2020-04-20,
